2015-10-21 14:19:06,539 [localhost-startStop-1] ERROR StackTrace  - Full Stack Trace:
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionManagerPostProcessor': Initialization of bean failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionManager': Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory': Invocation of init method failed; nested exception is groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:547)
Caused by: groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at appforo.User$__clinit__closure1.doCall(User.groovy:18)
	... 5 more
2015-10-21 14:19:06,675 [localhost-startStop-1] ERROR StackTrace  - Full Stack Trace:
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionManager': Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory': Invocation of init method failed; nested exception is groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334)
	at java.util.concurrent.FutureTask.run(FutureTask.java:166)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:722)
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory': Invocation of init method failed; nested exception is groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	... 5 more
Caused by: groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at appforo.User$__clinit__closure1.doCall(User.groovy:18)
	... 5 more
2015-10-21 14:19:06,683 [localhost-startStop-1] ERROR StackTrace  - Full Stack Trace:
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory': Invocation of init method failed; nested exception is groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334)
	at java.util.concurrent.FutureTask.run(FutureTask.java:166)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:722)
Caused by: groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at appforo.User$__clinit__closure1.doCall(User.groovy:18)
	... 5 more
2015-10-21 14:19:06,686 [localhost-startStop-1] ERROR StackTrace  - Full Stack Trace:
groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at appforo.User$__clinit__closure1.doCall(User.groovy:18)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334)
	at java.util.concurrent.FutureTask.run(FutureTask.java:166)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:722)
2015-10-21 14:19:06,688 [localhost-startStop-1] ERROR StackTrace  - Full Stack Trace:
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionManagerPostProcessor': Initialization of bean failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionManager': Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory': Invocation of init method failed; nested exception is groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334)
	at java.util.concurrent.FutureTask.run(FutureTask.java:166)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:722)
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionManager': Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory': Invocation of init method failed; nested exception is groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	... 5 more
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory': Invocation of init method failed; nested exception is groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	... 5 more
Caused by: groovy.lang.MissingMethodException: No signature of method: appforo.User.userName() is applicable for argument types: (java.util.LinkedHashMap) values: [[blank:false, unique:true]]
Possible solutions: setName(java.lang.String), getName(), getUsername(), create(), setUsername(java.lang.String)
	at appforo.User$__clinit__closure1.doCall(User.groovy:18)
	... 5 more
